Strain,Time_s,Extension_mm,Load_N,Stress_MPa,CNC_wt,PLA_wt,PHB_wt,Strain2,Strain3,CNC_Strain,CNC_Strain2,PLA_Strain,PHB_Strain,ExtensionRate,LoadRate,StressSlope,Elastic Modulus,Impact strength (kJ/m^2),SourceFile
0.044643216,17.67152261,1.47322613,705.3664471,33.40459312,0,80,20,0.001993017,8.90E-05,0,0,3.571457286,0.892864322,0.087925575,20.44540765,374.1336714,1021.645521,2.37,0CNC_sample1.csv
0.044981422,17.81403015,1.484386935,708.1330603,33.52813145,0,80,20,0.002023328,9.10E-05,0,0,3.598513781,0.899628445,0.078317288,19.41380175,365.2752021,1021.645521,2.37,0CNC_sample1.csv
0.045319628,17.94083417,1.495547739,710.8224472,33.65501539,0,80,20,0.002053869,9.31E-05,0,0,3.625570275,0.906392569,0.088016169,21.2090037,375.1673929,1021.645521,2.37,0CNC_sample1.csv
0.045657835,18.07521105,1.506708543,713.5682211,33.78471747,0,80,20,0.002084638,9.52E-05,0,0,3.65262677,0.913156693,0.083055981,20.43337946,383.5000449,1021.645521,2.37,0CNC_sample1.csv
0.045996041,18.21930151,1.517869347,716.0477638,33.8989102,0,80,20,0.002115636,9.73E-05,0,0,3.679683265,0.919920816,0.07745693,17.20823744,337.6423398,1021.645521,2.37,0CNC_sample1.csv
0.046334247,18.34469347,1.529030151,718.9776834,34.05208674,0,80,20,0.002146862,9.95E-05,0,0,3.706739759,0.92668494,0.089007333,23.36608822,452.9087715,1021.645521,2.37,0CNC_sample1.csv
0.046672453,18.48205527,1.540190955,722.1707688,34.19514126,0,80,20,0.002178318,0.000101667,0,0,3.733796254,0.933449063,0.081251144,23.24580218,422.9801834,1021.645521,2.37,0CNC_sample1.csv
0.047010659,18.61562814,1.551351759,724.5611859,34.30761069,0,80,20,0.002210002,0.000103894,0,0,3.760852748,0.940213187,0.083555923,17.89597831,332.5469409,1021.645521,2.37,0CNC_sample1.csv
0.047348866,18.74617588,1.562512563,727.5017186,34.44514227,0,80,20,0.002241915,0.000106152,0,0,3.787909243,0.946977311,0.085492128,22.52457755,406.65012,1021.645521,2.37,0CNC_sample1.csv
0.047687072,18.88269347,1.573673367,730.1623819,34.57297251,0,80,20,0.002274057,0.000108443,0,0,3.814965738,0.953741434,0.081753597,19.48952775,377.9653965,1021.645521,2.37,0CNC_sample1.csv
0.048025278,19.01884422,1.584834171,732.8500955,34.69462518,0,80,20,0.002306427,0.000110767,0,0,3.842022232,0.960505558,0.08197387,19.74071745,359.6997236,1021.645521,2.37,0CNC_sample1.csv
0.048363484,19.1489598,1.595994975,735.5530402,34.82068997,0,80,20,0.002339027,0.000113123,0,0,3.869078727,0.967269682,0.085776079,20.77341369,372.7453919,1021.645521,2.37,0CNC_sample1.csv
0.04870169,19.29002512,1.607155779,738.3634422,34.96062245,0,80,20,0.002371855,0.000115513,0,0,3.896135221,0.974033805,0.079117982,19.92269885,413.7490278,1021.645521,2.37,0CNC_sample1.csv
0.049039896,19.41169849,1.618316583,740.811402,35.07970295,0,80,20,0.002404911,0.000117937,0,0,3.923191716,0.980797929,0.091727584,20.11910946,352.0943836,1021.645521,2.37,0CNC_sample1.csv
0.049378103,19.55163819,1.629477387,743.522603,35.20202799,0,80,20,0.002438197,0.000120394,0,0,3.950248211,0.987562053,0.079754381,19.37406637,361.6877583,1021.645521,2.37,0CNC_sample1.csv
0.049716309,19.69482914,1.640638191,745.8212864,35.31030259,0,80,20,0.002471711,0.000122884,0,0,3.977304705,0.994326176,0.077943498,16.05327247,320.143773,1021.645521,2.37,0CNC_sample1.csv
0.050054515,19.8229799,1.651798995,748.7072161,35.44726293,0,80,20,0.002505454,0.000125409,0,0,4.0043612,1.0010903,0.087091209,22.51980236,404.9610753,1021.645521,2.37,0CNC_sample1.csv
0.050392721,19.95155779,1.662959799,751.646392,35.58091789,0,80,20,0.002539426,0.000127969,0,0,4.031417694,1.007854424,0.086801891,22.8591081,395.1878164,1021.645521,2.37,0CNC_sample1.csv
0.050730927,20.09172362,1.674120603,753.8658342,35.69657606,0,80,20,0.002573627,0.000130562,0,0,4.058474189,1.014618547,0.079625712,15.83440284,341.9753342,1021.645521,2.37,0CNC_sample1.csv
0.051069134,20.21796985,1.685281407,756.5725226,35.82596521,0,80,20,0.002608056,0.000133191,0,0,4.085530684,1.021382671,0.088405048,21.43975639,382.5747633,1021.645521,2.37,0CNC_sample1.csv
0.05140734,20.35286432,1.696442211,759.1917337,35.94877666,0,80,20,0.002642715,0.000135855,0,0,4.112587178,1.028146795,0.082737297,19.41674116,363.125969,1021.645521,2.37,0CNC_sample1.csv
0.051745546,20.49483919,1.707603015,761.7449798,36.06114813,0,80,20,0.002677602,0.000138554,0,0,4.139643673,1.034910918,0.078611121,17.98378924,332.2572725,1021.645521,2.37,0CNC_sample1.csv
0.052083752,20.62434673,1.718763819,764.2986281,36.18577009,0,80,20,0.002712717,0.000141288,0,0,4.166700167,1.041675042,0.086178798,19.7181438,368.4792654,1021.645521,2.37,0CNC_sample1.csv
0.052421958,20.76109548,1.729924623,767.0928292,36.31466061,0,80,20,0.002748062,0.000144059,0,0,4.193756662,1.048439165,0.081615405,20.4331018,381.100423,1021.645521,2.37,0CNC_sample1.csv
0.052760164,20.88711055,1.741085427,769.6171758,36.44512217,0,80,20,0.002783635,0.000146865,0,0,4.220813157,1.055203289,0.088567213,20.03210113,385.74564,1021.645521,2.37,0CNC_sample1.csv
0.053098371,21.02244724,1.752246231,772.1050352,36.55994107,0,80,20,0.002819437,0.000149708,0,0,4.247869651,1.061967413,0.082466954,18.38274177,339.493788,1021.645521,2.37,0CNC_sample1.csv
0.053436577,21.16622111,1.763407035,774.2903518,36.66151264,0,80,20,0.002855468,0.000152586,0,0,4.274926146,1.068731536,0.077627486,15.19967846,300.3243979,1021.645521,2.37,0CNC_sample1.csv
0.053774783,21.29981407,1.774567839,777.0007035,36.78623591,0,80,20,0.002891727,0.000155502,0,0,4.30198264,1.07549566,0.083543351,20.28813246,368.7788211,1021.645521,2.37,0CNC_sample1.csv
0.054112989,21.42757286,1.785728643,779.490402,36.90295314,0,80,20,0.002928216,0.000158454,0,0,4.329039135,1.082259784,0.087358402,19.48749208,345.106707,1021.645521,2.37,0CNC_sample1.csv
0.054451195,21.56211558,1.796889447,781.6129699,37.00463321,0,80,20,0.002964933,0.000161444,0,0,4.356095629,1.089023907,0.082953612,15.77616349,300.6452257,1021.645521,2.37,0CNC_sample1.csv
0.054789402,21.69265326,1.808050251,784.272005,37.1366348,0,80,20,0.003001879,0.000164471,0,0,4.383152124,1.095788031,0.08549871,20.36986571,390.2991522,1021.645521,2.37,0CNC_sample1.csv
0.055127608,21.82585427,1.819211055,786.4180301,37.23927266,0,80,20,0.003039053,0.000167536,0,0,4.410208619,1.102552155,0.083789188,16.11117822,303.4772091,1021.645521,2.37,0CNC_sample1.csv
0.055465814,21.96734673,1.830371859,788.4337689,37.32975687,0,80,20,0.003076457,0.000170638,0,0,4.437265113,1.109316278,0.078879142,14.24626204,267.5415388,1021.645521,2.37,0CNC_sample1.csv
0.05580402,22.09992462,1.841532663,790.8588291,37.44327925,0,80,20,0.003114089,0.000173779,0,0,4.464321608,1.116080402,0.084182997,18.29158925,335.6602803,1021.645521,2.37,0CNC_sample1.csv
0.056142226,22.22978894,1.852693467,793.3310151,37.56332347,0,80,20,0.00315195,0.000176957,0,0,4.491378102,1.122844526,0.085942035,19.03668309,354.9439106,1021.645521,2.37,0CNC_sample1.csv
0.056480432,22.35554271,1.863854271,795.4215427,37.66270888,0,80,20,0.003190039,0.000180175,0,0,4.518434597,1.129608649,0.088751249,16.62397603,293.8604099,1021.645521,2.37,0CNC_sample1.csv
0.056818639,22.49715075,1.875015075,797.9126532,37.78156162,0,80,20,0.003228358,0.000183431,0,0,4.545491092,1.136372773,0.078814762,17.59158976,351.4209593,1021.645521,2.37,0CNC_sample1.csv
0.057156845,22.64405528,1.886175879,799.7556633,37.8664496,0,80,20,0.003266905,0.000186726,0,0,4.572547586,1.143136897,0.075973182,12.54563185,250.9947568,1021.645521,2.37,0CNC_sample1.csv
0.057495051,22.76437688,1.897336683,801.8824472,37.97408405,0,80,20,0.003305681,0.00019006,0,0,4.599604081,1.14990102,0.092758102,17.67582692,318.2509939,1021.645521,2.37,0CNC_sample1.csv
0.057833257,22.89795477,1.908497487,804.150608,38.07603935,0,80,20,0.003344686,0.000193434,0,0,4.626660575,1.156665144,0.083552781,16.98006165,301.4589912,1021.645521,2.37,0CNC_sample1.csv
0.058171463,23.0338995,1.919658291,806.0206935,38.16440539,0,80,20,0.003383919,0.000196848,0,0,4.65371707,1.163429267,0.082098103,13.75621939,261.2786072,1021.645521,2.37,0CNC_sample1.csv
0.05850967,23.16556281,1.930819095,808.2594321,38.26697277,0,80,20,0.003423381,0.000200301,0,0,4.680773565,1.170193391,0.084767758,17.00351138,303.268786,1021.645521,2.37,0CNC_sample1.csv
0.058847876,23.2978593,1.941979899,810.3253115,38.36482806,0,80,20,0.003463072,0.000203794,0,0,4.707830059,1.176957515,0.08436206,15.61552778,289.3362004,1021.645521,2.37,0CNC_sample1.csv
0.059186082,23.43984422,1.953140703,811.9033367,38.44541303,0,80,20,0.003502992,0.000207328,0,0,4.734886554,1.183721638,0.078605557,11.11403291,238.2717323,1021.645521,2.37,0CNC_sample1.csv
0.059524288,23.57061809,1.964301507,813.9750502,38.54269421,0,80,20,0.003543141,0.000210903,0,0,4.761943048,1.190485762,0.085344298,15.84195363,287.6386572,1021.645521,2.37,0CNC_sample1.csv
0.059862494,23.70684925,1.975462311,816.1153417,38.64136736,0,80,20,0.003583518,0.000214518,0,0,4.788999543,1.197249886,0.081925488,15.71073402,291.7544373,1021.645521,2.37,0CNC_sample1.csv
0.0602007,23.83562312,1.986623116,817.7229698,38.71821704,0,80,20,0.003624124,0.000218175,0,0,4.816056038,1.204014009,0.086669789,12.48411769,227.2273067,1021.645521,2.37,0CNC_sample1.csv
0.060538907,23.96340703,1.997783919,819.6255125,38.80728633,0,80,20,0.003664959,0.000221873,0,0,4.843112532,1.210778133,0.087341225,14.88874904,263.3579514,1021.645521,2.37,0CNC_sample1.csv
0.060877113,24.10755779,2.008944723,821.1097337,38.87781687,0,80,20,0.003706023,0.000225612,0,0,4.870169027,1.217542257,0.077424527,10.29631194,208.5430391,1021.645521,2.37,0CNC_sample1.csv
0.061215319,24.24358291,2.020105528,822.823005,38.96070587,0,80,20,0.003747315,0.000229393,0,0,4.897225521,1.22430638,0.082049577,12.5952565,245.084233,1021.645521,2.37,0CNC_sample1.csv
0.061553525,24.37472864,2.031266331,824.4745929,39.03803536,0,80,20,0.003788836,0.000233216,0,0,4.924282016,1.231070504,0.085102307,12.593532,228.6459718,1021.645521,2.37,0CNC_sample1.csv
0.061891731,24.5112613,2.042427136,825.9143618,39.10626649,0,80,20,0.003830586,0.000237082,0,0,4.951338511,1.237834628,0.081744571,10.54523387,201.744193,1021.645521,2.37,0CNC_sample1.csv
0.062229938,24.63364322,2.05358794,827.6065377,39.18875683,0,80,20,0.003872565,0.000240989,0,0,4.978395005,1.244598751,0.091196517,13.82700985,243.9054722,1021.645521,2.37,0CNC_sample1.csv
0.062568144,24.76548743,2.064748743,829.2908743,39.26639588,0,80,20,0.003914773,0.00024494,0,0,5.0054515,1.251362875,0.084651446,12.77520301,229.5613117,1021.645521,2.37,0CNC_sample1.csv
0.06290635,24.91446231,2.075909548,830.1074372,39.30180633,0,80,20,0.003957209,0.000248934,0,0,5.032507994,1.258126999,0.074917359,5.481211645,104.7007654,1021.645521,2.37,0CNC_sample1.csv
0.063244556,25.04649246,2.087070352,831.6303618,39.37793298,0,80,20,0.003999874,0.00025297,0,0,5.059564489,1.264891122,0.084532237,11.53467303,225.0894621,1021.645521,2.37,0CNC_sample1.csv
0.063582762,25.17923618,2.098231156,833.1300402,39.44690145,0,80,20,0.004042768,0.00025705,0,0,5.086620983,1.271655246,0.084077832,11.29754703,203.9243388,1021.645521,2.37,0CNC_sample1.csv
0.063920968,25.31335176,2.10939196,834.0264774,39.4894657,0,80,20,0.00408589,0.000261174,0,0,5.113677478,1.27841937,0.083217804,6.684064591,125.8529794,1021.645521,2.37,0CNC_sample1.csv
0.064259175,25.43676382,2.120552764,835.2340854,39.54787755,0,80,20,0.004129242,0.000265342,0,0,5.140733973,1.285183493,0.090435279,9.785170412,172.7107495,1021.645521,2.37,0CNC_sample1.csv
0.064597381,25.58198995,2.131713568,836.0502864,39.5857105,0,80,20,0.004172822,0.000269553,0,0,5.167790467,1.291947617,0.076851211,5.620207739,111.8635709,1021.645521,2.37,0CNC_sample1.csv
0.064935587,25.71236683,2.142874372,836.7014271,39.61584871,0,80,20,0.00421663,0.000273809,0,0,5.194846962,1.29871174,0.085604162,4.994295455,89.11194055,1021.645521,2.37,0CNC_sample1.csv
0.065273793,25.84945729,2.154035176,837.6901859,39.66414327,0,80,20,0.004260668,0.00027811,0,0,5.221903456,1.305475864,0.081411972,7.212455573,142.7962266,1021.645521,2.37,0CNC_sample1.csv
0.065611999,25.98635176,2.16519598,838.2640955,39.69083532,0,80,20,0.004304934,0.000282455,0,0,5.248959951,1.312239988,0.081528522,4.192350091,78.92241427,1021.645521,2.37,0CNC_sample1.csv
0.065950206,26.11106532,2.176356784,839.0405276,39.72859414,0,80,20,0.00434943,0.000286846,0,0,5.276016446,1.319004111,0.089491498,6.225723162,111.6443649,1021.645521,2.37,0CNC_sample1.csv
0.066288412,26.24197487,2.187517588,839.781995,39.76245369,0,80,20,0.004394154,0.000291281,0,0,5.30307294,1.325768235,0.085255844,5.663966858,100.115118,1021.645521,2.37,0CNC_sample1.csv
0.066626618,26.3861407,2.198678392,839.3384673,39.74132137,0,80,20,0.004439106,0.000295763,0,0,5.330129435,1.332532359,0.077416431,-3.076510188,-62.4835383,1021.645521,2.37,0CNC_sample1.csv
0.066964824,26.51774874,2.209839196,839.8426784,39.76526866,0,80,20,0.004484288,0.00030029,0,0,5.357185929,1.339296482,0.08480336,3.831156867,70.80677264,1021.645521,2.37,0CNC_sample1.csv
0.06730303,26.65,2.221,840.194,39.78187525,0,80,20,0.004529698,0.000304862,0,0,5.384242424,1.346060606,0.084390911,2.656470827,49.10195978,1021.645521,2.37,0CNC_sample1.csv
0,0.005,0,0.109,0.007906108,1,79.2,19.8,0,0,0,0,0,0,0.054621849,1.335591379,35.60724413,848.6004748,6.69,1CNC_sample1.csv
0.000291,0.180809045,0.009603015,0.343809045,0.018267832,1,79.2,19.8,8.47E-08,2.46E-11,0.000291,8.47E-08,0.023047236,0.005761809,0.054621849,1.335591379,35.60724413,848.6004748,6.69,1CNC_sample1.csv
0.000582001,0.259854271,0.01920603,0.640211055,0.034384305,1,79.2,19.8,3.39E-07,1.97E-10,0.000582001,3.39E-07,0.046094472,0.011523618,0.121487603,3.749777495,55.38298347,848.6004748,6.69,1CNC_sample1.csv
0.000873001,0.344562814,0.028809045,0.952160804,0.049988346,1,79.2,19.8,7.62E-07,6.65E-10,0.000873001,7.62E-07,0.069141709,0.017285427,0.113365368,3.682624429,53.62204897,848.6004748,6.69,1CNC_sample1.csv
0.001164002,0.437768844,0.03841206,1.755643214,0.096336471,1,79.2,19.8,1.35E-06,1.58E-09,0.001164002,1.35E-06,0.092188945,0.023047236,0.103029976,8.620498159,159.2716562,848.6004748,6.69,1CNC_sample1.csv
0.001455002,0.573090452,0.048015075,3.254874371,0.174570987,1,79.2,19.8,2.12E-06,3.08E-09,0.001455002,2.12E-06,0.115236181,0.028809045,0.070964388,11.07902262,268.8467141,848.6004748,6.69,1CNC_sample1.csv
0.001746003,0.700271357,0.05761809,4.521949748,0.238606362,1,79.2,19.8,3.05E-06,5.32E-09,0.001746003,3.05E-06,0.138283417,0.034570854,0.075506737,9.962780038,220.0524883,848.6004748,6.69,1CNC_sample1.csv
0.002037003,0.805547739,0.067221106,5.843849247,0.318574027,1,79.2,19.8,4.15E-06,8.45E-09,0.002037003,4.15E-06,0.161330653,0.040332663,0.091217184,12.55646778,274.8025425,848.6004748,6.69,1CNC_sample1.csv
0.002328004,0.919120603,0.076824121,9.6478995,0.509420982,1,79.2,19.8,5.42E-06,1.26E-08,0.002328004,5.42E-06,0.184377889,0.046094472,0.084553781,33.49435867,655.8304283,848.6004748,6.69,1CNC_sample1.csv
0.002619004,1.029135678,0.086427136,15.63688945,0.837811311,1,79.2,19.8,6.86E-06,1.80E-08,0.002619004,6.86E-06,0.207425126,0.051856281,0.087288174,54.43790253,1128.487331,848.6004748,6.69,1CNC_sample1.csv
0.002910005,1.148301508,0.096030151,22.08012563,1.199975507,1,79.2,19.8,8.47E-06,2.46E-08,0.002910005,8.47E-06,0.230472362,0.05761809,0.080585308,54.06949481,1244.548549,848.6004748,6.69,1CNC_sample1.csv
0.003201005,1.262231156,0.105633166,28.94793467,1.536547126,1,79.2,19.8,1.02E-05,3.28E-08,0.003201005,1.02E-05,0.253519598,0.063379899,0.084288991,60.28113973,1156.601686,848.6004748,6.69,1CNC_sample1.csv
0.003492005,1.372778894,0.115236181,35.46941206,1.914443833,1,79.2,19.8,1.22E-05,4.26E-08,0.003492005,1.22E-05,0.276566834,0.069141709,0.086867585,58.99240875,1298.612077,848.6004748,6.69,1CNC_sample1.csv
0.003783006,1.497874372,0.124839196,42.12028643,2.249421765,1,79.2,19.8,1.43E-05,5.41E-08,0.003783006,1.43E-05,0.29961407,0.074903518,0.076765486,53.16638547,1151.125104,848.6004748,6.69,1CNC_sample1.csv
0.004074006,1.610613065,0.134442211,49.1034824,2.627288631,1,79.2,19.8,1.66E-05,6.76E-08,0.004074006,1.66E-05,0.322661307,0.080665327,0.085179407,61.94143081,1298.50953,848.6004748,6.69,1CNC_sample1.csv
0.004365007,1.719633166,0.144045226,55.59366331,2.988996255,1,79.2,19.8,1.91E-05,8.32E-08,0.004365007,1.91E-05,0.345708543,0.086427136,0.088084812,59.53196588,1242.979573,848.6004748,6.69,1CNC_sample1.csv
0.004656007,1.84720603,0.153648241,62.72400502,3.335713283,1,79.2,19.8,2.17E-05,1.01E-07,0.004656007,2.17E-05,0.368755779,0.092188945,0.075274747,55.89230709,1191.465582,848.6004748,6.69,1CNC_sample1.csv
0.004947008,1.958015075,0.163251256,68.99990955,3.690865594,1,79.2,19.8,2.45E-05,1.21E-07,0.004947008,2.45E-05,0.391803015,0.097950754,0.086662736,56.63711397,1220.452762,848.6004748,6.69,1CNC_sample1.csv
0.005238008,2.064834171,0.172854271,75.26517589,4.018252916,1,79.2,19.8,2.74E-05,1.44E-07,0.005238008,2.74E-05,0.414850251,0.103712563,0.089899798,58.65305546,1125.040578,848.6004748,6.69,1CNC_sample1.csv
0.005529009,2.188145729,0.182457286,82.22479901,4.401624608,1,79.2,19.8,3.06E-05,1.69E-07,0.005529009,3.06E-05,0.437897487,0.109474372,0.077876034,56.43934144,1317.426424,848.6004748,6.69,1CNC_sample1.csv
0.005820009,2.29920603,0.192060302,88.26132664,4.741004072,1,79.2,19.8,3.39E-05,1.97E-07,0.005820009,3.39E-05,0.460944724,0.115236181,0.086466676,54.35360393,1166.250624,848.6004748,6.69,1CNC_sample1.csv
0.00611101,2.421643216,0.201663317,95.15794975,5.070550586,1,79.2,19.8,3.73E-05,2.28E-07,0.00611101,3.73E-05,0.48399196,0.12099799,0.078432177,56.32784732,1132.46047,848.6004748,6.69,1CNC_sample1.csv
0.00640201,2.52419598,0.211266332,101.2733769,5.429465494,1,79.2,19.8,4.10E-05,2.62E-07,0.00640201,4.10E-05,0.507039196,0.126759799,0.093639749,59.63200705,1233.382625,848.6004748,6.69,1CNC_sample1.csv
0.006693011,2.650432161,0.220869347,107.9279347,5.744826002,1,79.2,19.8,4.48E-05,3.00E-07,0.006693011,4.48E-05,0.530086432,0.132521608,0.076071812,52.71513873,1083.711386,848.6004748,6.69,1CNC_sample1.csv
0.006984011,2.761778894,0.230472362,114.3294221,6.105292907,1,79.2,19.8,4.88E-05,3.41E-07,0.006984011,4.88E-05,0.553133668,0.138283417,0.086244246,57.49147035,1238.71594,848.6004748,6.69,1CNC_sample1.csv
0.007275011,2.870829146,0.240075377,120.5249045,6.463636215,1,79.2,19.8,5.29E-05,3.85E-07,0.007275011,5.29E-05,0.576180905,0.144045226,0.088060458,56.81309617,1231.41837,848.6004748,6.69,1CNC_sample1.csv
0.007566012,2.996070352,0.249678392,126.9938342,6.782532427,1,79.2,19.8,5.72E-05,4.33E-07,0.007566012,5.72E-05,0.599228141,0.149807035,0.076676163,51.65176745,1095.861552,848.6004748,6.69,1CNC_sample1.csv
0.007857012,3.116095478,0.259281407,133.8725276,7.142924682,1,79.2,19.8,6.17E-05,4.85E-07,0.007857012,6.17E-05,0.622275377,0.155568844,0.080008373,57.31044588,1238.459413,848.6004748,6.69,1CNC_sample1.csv
0.008148013,3.224266332,0.268884422,140.0846332,7.458151293,1,79.2,19.8,6.64E-05,5.41E-07,0.008148013,6.64E-05,0.645322613,0.161330653,0.088776363,57.42864443,1083.251257,848.6004748,6.69,1CNC_sample1.csv
0.008439013,3.343261307,0.278487437,146.570201,7.827225749,1,79.2,19.8,7.12E-05,6.01E-07,0.008439013,7.12E-05,0.668369849,0.167092462,0.080701013,54.50287163,1268.295109,848.6004748,6.69,1CNC_sample1.csv
0.008730014,3.455090452,0.288090452,152.9262462,8.170332318,1,79.2,19.8,7.62E-05,6.65E-07,0.008730014,7.62E-05,0.691417085,0.172854271,0.085872203,56.83710794,1179.058522,848.6004748,6.69,1CNC_sample1.csv
0.009021014,3.563547739,0.297693467,159.163995,8.501581779,1,79.2,19.8,8.14E-05,7.34E-07,0.009021014,8.14E-05,0.714464322,0.17861608,0.088541908,57.51341333,1138.312514,848.6004748,6.69,1CNC_sample1.csv
0.009312015,3.68818593,0.307296482,165.8553317,8.861911746,1,79.2,19.8,8.67E-05,8.07E-07,0.009312015,8.67E-05,0.737511558,0.184377889,0.077047131,53.68608636,1238.245364,848.6004748,6.69,1CNC_sample1.csv
0.009603015,3.805788945,0.316899497,172.2411357,9.169647748,1,79.2,19.8,9.22E-05,8.86E-07,0.009603015,9.22E-05,0.760558794,0.190139698,0.081656198,54.29966244,1057.510374,848.6004748,6.69,1CNC_sample1.csv
0.009894016,3.911030151,0.326502513,178.0307337,9.525119694,1,79.2,19.8,9.79E-05,9.69E-07,0.009894016,9.79E-05,0.78360603,0.195901508,0.091247672,55.01265339,1221.551163,848.6004748,6.69,1CNC_sample1.csv
0.010185016,4.028949749,0.336105528,184.9604925,9.898185226,1,79.2,19.8,0.000103735,1.06E-06,0.010185016,0.000103735,0.806653266,0.201663317,0.081436973,58.76681152,1282.010126,848.6004748,6.69,1CNC_sample1.csv
0.010476016,4.149085429,0.345708543,191.2954574,10.19795731,1,79.2,19.8,0.000109747,1.15E-06,0.010476016,0.000109747,0.829700503,0.207425126,0.079934747,52.7317523,1030.142992,848.6004748,6.69,1CNC_sample1.csv
0.010767017,4.25205025,0.355311558,197.21601,10.55255347,1,79.2,19.8,0.000115929,1.25E-06,0.010767017,0.000115929,0.852747739,0.213186935,0.093265007,57.50073206,1218.5416,848.6004748,6.69,1CNC_sample1.csv
0.011058017,4.36780402,0.364914573,203.7110151,10.88199413,1,79.2,19.8,0.00012228,1.35E-06,0.011058017,0.00012228,0.875794975,0.218948744,0.082960712,56.11052744,1132.096714,848.6004748,6.69,1CNC_sample1.csv
0.011349018,4.493517588,0.374517588,209.9954322,11.21940968,1,79.2,19.8,0.0001288,1.46E-06,0.011349018,0.0001288,0.898842211,0.224710553,0.076388057,49.98996682,1159.501787,848.6004748,6.69,1CNC_sample1.csv
0.011640018,4.613447235,0.384120603,216.6259798,11.56973444,1,79.2,19.8,0.00013549,1.58E-06,0.011640018,0.00013549,0.921889447,0.230472362,0.080072068,55.28697732,1203.863269,848.6004748,6.69,1CNC_sample1.csv
0.011931019,4.715447236,0.393723618,222.3301106,11.87262595,1,79.2,19.8,0.000142349,1.70E-06,0.011931019,0.000142349,0.944936683,0.236234171,0.094147206,55.9228495,1040.862644,848.6004748,6.69,1CNC_sample1.csv
0.012222019,4.841633166,0.403326633,228.9609045,12.2310439,1,79.2,19.8,0.000149378,1.83E-06,0.012222019,0.000149378,0.96798392,0.24199598,0.076102107,52.54780774,1231.67487,848.6004748,6.69,1CNC_sample1.csv
0.01251302,4.947437185,0.412929648,234.9795678,12.53801166,1,79.2,19.8,0.000156576,1.96E-06,0.01251302,0.000156576,0.991031156,0.247757789,0.090762288,56.88501544,1054.87039,848.6004748,6.69,1CNC_sample1.csv
0.01280402,5.061663316,0.422532663,241.2730151,12.88540531,1,79.2,19.8,0.000163943,2.10E-06,0.01280402,0.000163943,1.014078392,0.253519598,0.084070213,55.09638822,1193.790734,848.6004748,6.69,1CNC_sample1.csv
0.013095021,5.186085427,0.432135678,247.4868292,13.23538185,1,79.2,19.8,0.00017148,2.25E-06,0.013095021,0.00017148,1.037125628,0.259281407,0.077180937,49.94139742,1202.666614,848.6004748,6.69,1CNC_sample1.csv
0.013386021,5.296864323,0.441738694,253.3352212,13.536847,1,79.2,19.8,0.000179186,2.40E-06,0.013386021,0.000179186,1.060172864,0.265043216,0.086686323,52.79337726,1035.961107,848.6004748,6.69,1CNC_sample1.csv
0.013677021,5.409733668,0.451341708,259.3428191,13.86610946,1,79.2,19.8,0.000187061,2.56E-06,0.013677021,0.000187061,1.083220101,0.270805025,0.085080806,53.2261252,1131.484333,848.6004748,6.69,1CNC_sample1.csv
0.013968022,5.52639196,0.460944724,265.9038191,14.19283911,1,79.2,19.8,0.000195106,2.73E-06,0.013968022,0.000195106,1.106267337,0.276566834,0.082317467,56.24118028,1122.780528,848.6004748,6.69,1CNC_sample1.csv
0.014259022,5.642407037,0.470547739,271.8252212,14.5162704,1,79.2,19.8,0.00020332,2.90E-06,0.014259022,0.00020332,1.129314573,0.282328643,0.082773855,51.03993596,1111.446008,848.6004748,6.69,1CNC_sample1.csv
0.014550023,5.752959797,0.480150754,277.795226,14.85465796,1,79.2,19.8,0.000211703,3.08E-06,0.014550023,0.000211703,1.152361809,0.288090452,0.086863637,54.00140907,1162.84202,848.6004748,6.69,1CNC_sample1.csv
0.014841023,5.873321607,0.489753769,284.1746985,15.1723825,1,79.2,19.8,0.000220256,3.27E-06,0.014841023,0.000220256,1.175409045,0.293852261,0.079784569,53.0024633,1091.835196,848.6004748,6.69,1CNC_sample1.csv
0.015132024,5.988708544,0.499356784,289.6726181,15.48766637,1,79.2,19.8,0.000228978,3.46E-06,0.015132024,0.000228978,1.198456281,0.29961407,0.083224457,47.64767882,1083.448016,848.6004748,6.69,1CNC_sample1.csv
0.015423024,6.110437188,0.508959799,296.1189398,15.79412986,1,79.2,19.8,0.00023787,3.67E-06,0.015423024,0.00023787,1.221503518,0.305375879,0.078888705,52.95648937,1053.13748,848.6004748,6.69,1CNC_sample1.csv
0.015714025,6.21844221,0.518562814,302.0509447,16.12662755,1,79.2,19.8,0.000246931,3.88E-06,0.015714025,0.000246931,1.244550754,0.311137688,0.08891267,54.92341703,1142.601959,848.6004748,6.69,1CNC_sample1.csv
0.016005025,6.333150754,0.528165829,307.6385327,16.45205545,1,79.2,19.8,0.000256161,4.10E-06,0.016005025,0.000256161,1.26759799,0.316899497,0.083716651,48.71117543,1118.30718,848.6004748,6.69,1CNC_sample1.csv
0.016296026,6.448613066,0.537768844,313.7869548,16.75467385,1,79.2,19.8,0.00026556,4.33E-06,0.016296026,0.00026556,1.290645226,0.322661307,0.083170127,53.25046786,1039.924153,848.6004748,6.69,1CNC_sample1.csv
